DRUG_NAME,CELL_LINE_NAME,AUC_FA
AZD5582,C3A,1.26127672638424e-002
WZ4003,CADO-ES1,6.37207789345752e-002
Alisertib,BALL-1,0.508240478874787
Linsitinib,BALL-1,0.234166024054239
Alisertib,ZR-75-30,1.88704246802701e-002
Crizotinib,ZR-75-30,4.54688221080995e-002
Linsitinib,ZR-75-30,5.06740526340964e-002
AZD5582,HC-1,0.197981655083929
5-Fluorouracil,EVSA-T,4.48988668005245e-002
Oxaliplatin,NCI-H1781,0.175793577583528
Mirin,NCI-H1781,1.79835599040678e-002
Mirin,DAN-G,-5.537057436722e-002
Crizotinib,HCC-78,0.219042165382774
Crizotinib,KYSE-410,-0.131370856181306
Crizotinib,ASH-3,-6.87283627570795e-002
Mirin,NCI-H661,-4.87695115098888e-002
Linsitinib,VA-ES-BJ,8.5068955298437e-003
Mirin,VA-ES-BJ,-0.168717540698665
Linsitinib,CAL-51,3.5092239677097e-002
5-Fluorouracil,CAL-51,6.10621352866415e-002
Irinotecan,CAL-33,0.347784960417309
5-Fluorouracil,Detroit562,-1.40708165512121e-002
Oxaliplatin,Calu-6,8.95059914313651e-002
Oxaliplatin,CHP-212,0.134832392303328
5-Fluorouracil,CHP-212,0.135088610983831
Entinostat,COR-L23,0.226829267733706
Irinotecan,NCI-H2373,0.206654970743576
AZD5582,RC-K8,0.23541932978522
Entinostat,EVSA-T,0.545040813850445
Alisertib,AU565,0.182992912950456
Linsitinib,AU565,0.108569491732883
GSK2606414,NCI-H2228,8.84813806178887e-002
WZ4003,SNU-C1,-1.85030249818572e-003
Entinostat,NCI-H1563,7.8234526267059e-002
Crizotinib,SW1463,1.73188441663404e-002
Linsitinib,SW1463,0.172466861425107
Crizotinib,JIMT-1,6.50887645607613e-002
Entinostat,JIMT-1,8.85153069941825e-002
Entinostat,EFM-192A,0.312893252667708
Entinostat,MDA-MB-231,0.255114786415527
Entinostat,HCC1143,0.256029155564109
Alisertib,MDA-MB-231,0.262920557965743
Crizotinib,MDA-MB-231,6.64173587488303e-002
Oxaliplatin,CAL-33,7.8695821954971e-002
Irinotecan,Daoy,0.473232083184294
Oxaliplatin,Daoy,0.150736156211797
Irinotecan,Detroit562,0.157783093842443
Mirin,EC-GI-10,0.160870239312827
Crizotinib,Calu-6,3.33757032671393e-002
Crizotinib,ETK-1,-2.36368710462918e-002
Irinotecan,ETK-1,5.26370185102754e-002
Crizotinib,GCT,9.01294559256435e-003
Irinotecan,GCT,0.27768028248372
5-Fluorouracil,GCT,8.84675021987733e-002
Alisertib,NCI-H2369,5.06707863656228e-002
Irinotecan,NCI-H2369,-5.63949919376106e-002
Entinostat,RC-K8,0.294239754320893
Irinotecan,ARH-77,0.419236379817524
Oxaliplatin,ARH-77,0.19831188491464
5-Fluorouracil,AU565,0.231173423606708
Entinostat,AU565,0.427162475917041
5-Fluorouracil,BT-474,2.98233073410893e-002
Entinostat,NCI-H2228,0.217823900835682
WZ4003,NCI-H1563,4.36290195354848e-002
Oxaliplatin,SW1463,0.164829261334968
Entinostat,BT-549,0.269637826794913
Linsitinib,JIMT-1,7.50416059897017e-002
Entinostat,HCC1187,0.141338579735681
CZC24832,NCI-H2722,2.50675776215109e-002
GSK2606414,NCI-H2722,8.16553992679363e-002
Crizotinib,HCC1143,0.13613299377109
Linsitinib,HCC1143,0.118046144678776
Alisertib,CAL-33,0.658812499412226
Alisertib,Detroit562,0.525687504500032
Oxaliplatin,Detroit562,4.72988290658616e-002
Mirin,Detroit562,1.3118352032641e-002
Mirin,AN3-CA,7.21736396283631e-002
Crizotinib,EC-GI-10,2.75409411233334e-002
Irinotecan,CHP-212,0.30550298875465
Mirin,ETK-1,3.16242664505008e-002
Linsitinib,COLO-829,-5.78179609600956e-003
5-Fluorouracil,COLO-829,-3.98535350027036e-002
VE-822,RC-K8,0.388620723032957
WZ4003,RC-K8,-1.89323276401827e-002
Alisertib,ARH-77,0.420208961077126
Crizotinib,ARH-77,1.36972050668685e-002
Linsitinib,ARH-77,4.45485482341372e-002
5-Fluorouracil,ARH-77,0.176176925500713
Entinostat,SNU-C1,0.29319719615299
5-Fluorouracil,HCC1143,2.86236843238329e-002
5-Fluorouracil,CAL-33,0.273723336988856
Mirin,CAL-33,-1.16853369260816e-002
Alisertib,Daoy,0.381781338344422
Crizotinib,Daoy,4.59368775370422e-002
Linsitinib,Daoy,0.109549606785416
Alisertib,AN3-CA,0.445216820598509
Crizotinib,AN3-CA,-5.1237613438706e-002
Irinotecan,AN3-CA,-0.125216416923796
Oxaliplatin,AN3-CA,5.41960892266354e-002
Linsitinib,AN3-CA,-1.61636872246047e-002
Alisertib,EC-GI-10,0.188704423960587
Irinotecan,EC-GI-10,0.241604503301256
Oxaliplatin,EC-GI-10,9.0215083611568e-002
Linsitinib,EC-GI-10,0.120424062396953
5-Fluorouracil,EC-GI-10,5.33367234333602e-002
Irinotecan,Calu-6,0.217070580732087
Linsitinib,Calu-6,1.10939463685954e-002
5-Fluorouracil,Calu-6,3.84213765082288e-002
Mirin,Calu-6,2.06881778413005e-002
Alisertib,CHP-212,0.651234851191586
Crizotinib,CHP-212,0.185758673468445
Linsitinib,CHP-212,0.213286376712243
Mirin,CHP-212,-3.77445171272595e-002
Alisertib,ETK-1,0.224174016374903
Alisertib,COLO-829,8.37280636764674e-002
Irinotecan,COLO-829,0.142881948099978
Oxaliplatin,COLO-829,1.02687267863185e-002
Mirin,COLO-829,-7.74748181541956e-003
VE-822,COR-L23,6.44497495823296e-002
WZ4003,COR-L23,2.37447763007396e-002
CZC24832,COR-L23,4.17734637753006e-004
Alisertib,GCT,0.120034193850443
Oxaliplatin,GCT,1.75865104505069e-002
Linsitinib,GCT,-3.8657900435398e-002
Mirin,GCT,-2.66790970692715e-002
Crizotinib,NCI-H2373,5.41385949804582e-002
Oxaliplatin,NCI-H2373,-3.42820667016653e-003
Linsitinib,NCI-H2373,8.64181154218247e-002
Mirin,NCI-H2373,-6.88814992274099e-002
Crizotinib,NCI-H2369,2.79487058547851e-002
Linsitinib,NCI-H2369,4.12168774866246e-002
5-Fluorouracil,NCI-H2369,3.90613596603523e-003
CZC24832,RC-K8,-3.10800182981986e-002
GSK2606414,RC-K8,8.51147902857742e-002
Mirin,ARH-77,-3.87065976007978e-002
Crizotinib,AU565,3.19582120488283e-002
Alisertib,BT-474,6.21292376378534e-002
Crizotinib,BT-474,5.45095936338257e-002
Linsitinib,BT-474,3.42159833211667e-002
VE-822,NCI-H2228,6.90281840634841e-002
WZ4003,NCI-H2228,6.59804257620925e-002
AZD5582,NCI-H2228,0.21859680005852
VE-822,SNU-C1,3.18096891284686e-002
CZC24832,SNU-C1,-5.00964310721143e-003
AZD5582,SNU-C1,8.24218859330118e-002
GSK2606414,SNU-C1,5.78724164597722e-002
CZC24832,NCI-H1563,5.35587617515054e-002
AZD5582,NCI-H1563,1.67975622546201e-002
GSK2606414,NCI-H1563,-1.66247838241661e-002
5-Fluorouracil,SW1463,1.15691508797682e-002
Alisertib,JIMT-1,5.10261073144532e-002
5-Fluorouracil,JIMT-1,-1.99620275394786e-002
Entinostat,NCI-H2722,0.102564346962328
VE-822,NCI-H2722,5.59312521816144e-003
WZ4003,NCI-H2722,1.57920380731963e-002
AZD5582,NCI-H2722,3.59878697921535e-002
Entinostat,HCC2157,0.303573842234975
Alisertib,HCC1143,0.23076705312757
Linsitinib,MDA-MB-231,-1.65110875312682e-002
Crizotinib,CAL-33,-9.20562671182676e-002
Linsitinib,CAL-33,4.58285121717599e-002
5-Fluorouracil,Daoy,4.61869263218753e-002
Mirin,Daoy,-1.48185538767585e-002
Crizotinib,Detroit562,0.128404254774898
Linsitinib,Detroit562,-7.59467593195298e-002
5-Fluorouracil,AN3-CA,2.87667299729646e-002
Alisertib,Calu-6,0.187485535694622
Oxaliplatin,ETK-1,1.42960494022497e-002
Linsitinib,ETK-1,-1.32073542983375e-002
5-Fluorouracil,ETK-1,4.62095565740829e-002
Crizotinib,COLO-829,2.20500913859333e-002
AZD5582,COR-L23,0.129273235386834
GSK2606414,COR-L23,2.92351614935543e-002
Alisertib,NCI-H2373,9.83654096589325e-002
5-Fluorouracil,NCI-H2373,5.00396829687109e-002
Oxaliplatin,NCI-H2369,-5.20073007294145e-003
Mirin,NCI-H2369,1.3668559460327e-002
CZC24832,NCI-H2228,-1.18356259497455e-002
VE-822,NCI-H1563,-4.17947379683584e-002
Alisertib,BT-20,0.208940779579819
Linsitinib,BT-20,3.14463998661676e-002
Crizotinib,COLO-824,0.2874880896789
Alisertib,DU-4475,0.385952055830128
Crizotinib,DU-4475,0.257716171501955
Linsitinib,DU-4475,0.156026732372989
5-Fluorouracil,DU-4475,0.130114104795543
Oxaliplatin,NCI-H716,7.01404350172141e-002
Linsitinib,NCI-H716,0.352103470628613
Crizotinib,HCC2157,4.34512260468435e-002
5-Fluorouracil,HCC2157,2.33383660310907e-002
Crizotinib,HT55,0.209801031606165
Oxaliplatin,HT55,0.3341271319564
Crizotinib,SNU-C1,0.248827929491006
Oxaliplatin,SNU-C1,9.01482027754183e-002
Linsitinib,SNU-C1,0.200347379875699
Entinostat,HDQ-P1,0.180401958616137
Alisertib,HDQ-P1,0.227731636921909
Linsitinib,HDQ-P1,0.240295460100467
Entinostat,CAMA-1,0.182081292139942
Crizotinib,CAMA-1,7.06094921604582e-002
Alisertib,EFM-19,0.186325045078252
Crizotinib,EFM-19,9.25614667826676e-002
5-Fluorouracil,EFM-19,0.133129418103283
Entinostat,HCC70,0.361810865763774
Crizotinib,HCC70,0.106004864204791
Irinotecan,BICR22,0.253499575453802
Crizotinib,CAL-85-1,0.143037129724279
Entinostat,HCC1937,0.139220844773532
Alisertib,HCC1937,0.150285433952524
Crizotinib,HCC1937,5.09104976436182e-002
Entinostat,ST486,0.455237477630238
GSK2606414,ST486,0.120141713342281
Irinotecan,ST486,0.213922707951431
Oxaliplatin,ST486,0.114363611510711
WZ4003,HA7-RCC,5.94934738356727e-002
Crizotinib,HCC1569,0.140127348614555
Linsitinib,HCC1569,6.8401784528951e-004
Alisertib,EFM-192A,3.78231421757802e-002
Crizotinib,EFM-192A,3.68804831286779e-002
Entinostat,OCUM-1,0.127196396821739
Irinotecan,OCUM-1,0.309526081120904
Linsitinib,HCC1419,1.8476811745612e-002
Entinostat,HCC1500,0.391707657825476
Entinostat,DU-4475,0.623954021504409
Crizotinib,NCI-H716,0.316137641230754
Alisertib,HCC2157,0.148078306981202
Entinostat,HCC1428,0.416566623922749
Linsitinib,HT55,0.496533671908451
5-Fluorouracil,HT55,0.169255393079741
Crizotinib,HCC1954,6.50826496290542e-002
Entinostat,T47D,0.137089514663934
Alisertib,T47D,0.148521439943741
Crizotinib,T47D,9.90437663732996e-002
Linsitinib,T47D,8.4536265337149e-002
Crizotinib,HDQ-P1,8.60218387466721e-002
Alisertib,HCC70,0.170613552283753
Linsitinib,HCC70,-0.146274996887997
Crizotinib,BICR22,-0.409906601742393
5-Fluorouracil,BICR22,0.121924198806846
Alisertib,HCC38,0.115415480939465
5-Fluorouracil,HCC38,0.134831905258716
5-Fluorouracil,HCC1937,3.55699225505724e-002
AZD5582,ST486,0.380184425580545
Mirin,ST486,-4.60918444617263e-002
AZD5582,HLE,9.93080560175784e-002
Alisertib,OCUB-M,0.399986057081498
5-Fluorouracil,MDA-MB-436,9.42343813296034e-002
Entinostat,CAL-85-1,0.213519011903331
Entinostat,HCC1569,8.88122803824073e-002
5-Fluorouracil,HCC1569,0.115804027110314
Entinostat,OCUB-M,0.269987691417775
AZD5582,OCUM-1,0.586780219215397
5-Fluorouracil,HCC1419,7.08504981338718e-002
Entinostat,COLO-824,0.248941367928281
5-Fluorouracil,HCC1428,3.53164840169459e-002
5-Fluorouracil,HCC1954,3.77573595538824e-003
5-Fluorouracil,SNU-C1,0.115790115173025
5-Fluorouracil,CAMA-1,0.146529786821356
Entinostat,EFM-19,4.44578656966328e-002
5-Fluorouracil,HCC70,4.02537686986601e-002
Entinostat,HCC38,8.46395392521835e-002
Crizotinib,ST486,0.175082399394904
5-Fluorouracil,ST486,1.72087925259426e-002
Crizotinib,OCUB-M,0.102097106880891
VE-822,OCUM-1,0.211949934289565
Crizotinib,OCUM-1,2.18006403455653e-003
5-Fluorouracil,MDA-MB-231,2.86431833963816e-002
5-Fluorouracil,BT-20,3.63242777734915e-002
Alisertib,COLO-824,0.268686933743733
5-Fluorouracil,NCI-H716,-6.02391836612978e-003
Linsitinib,HCC2157,4.50406259431567e-002
Crizotinib,HCC1428,4.07845922218323e-002
Linsitinib,HCC1428,4.85754581791436e-002
Entinostat,HCC1954,0.155611013800221
Linsitinib,HCC1954,-2.76695937481339e-002
5-Fluorouracil,T47D,9.83181468419724e-002
5-Fluorouracil,HDQ-P1,6.68191433953478e-002
Alisertib,CAMA-1,0.11563204865539
Linsitinib,CAMA-1,2.40140552656549e-002
Linsitinib,EFM-19,1.85013019386914e-002
Entinostat,HCC1419,2.02843559421948e-002
Alisertib,BICR22,0.644189320774554
Oxaliplatin,BICR22,0.149379508041435
Linsitinib,BICR22,-4.55734935549134e-002
Mirin,BICR22,-9.66887791410023e-002
Crizotinib,HCC38,3.71570035473673e-002
Linsitinib,HCC38,2.27110476223725e-002
Alisertib,CAL-85-1,7.65050642091811e-002
Linsitinib,CAL-85-1,0.144254871846207
5-Fluorouracil,CAL-85-1,6.12445864897887e-002
VE-822,ST486,7.43572267216089e-002
WZ4003,ST486,5.12546197291595e-002
Alisertib,ST486,0.704121510471751
Linsitinib,ST486,-1.78549148342828e-002
Entinostat,HLE,2.03613201762182e-002
VE-822,HLE,-9.50763190427935e-003
WZ4003,HLE,-2.59919566163215e-002
GSK2606414,HLE,9.7286571502551e-002
Alisertib,HLE,0.273088794859672
Crizotinib,HLE,-5.73537169398693e-002
Irinotecan,HLE,0.171644752563074
Oxaliplatin,HLE,9.02316018246764e-003
Linsitinib,HLE,1.65845133976145e-002
5-Fluorouracil,HLE,2.49879816375978e-002
Mirin,HLE,-1.358867744216e-002
Entinostat,HA7-RCC,6.66857502685793e-002
VE-822,HA7-RCC,3.05643413551251e-002
AZD5582,HA7-RCC,7.28378343289276e-002
GSK2606414,HA7-RCC,5.73238118361016e-002
Linsitinib,OCUB-M,8.12969671566781e-002
5-Fluorouracil,OCUB-M,9.08837500870107e-002
Entinostat,MDA-MB-436,7.30060831298026e-002
Crizotinib,MDA-MB-436,-3.20699432400659e-002
Linsitinib,MDA-MB-436,3.48186198467507e-002
Alisertib,HCC1569,0.231006963455938
Linsitinib,EFM-192A,7.17103862355915e-003
5-Fluorouracil,EFM-192A,4.2951362373203e-003
WZ4003,OCUM-1,0.10687992502685
CZC24832,OCUM-1,3.61316360585127e-002
GSK2606414,OCUM-1,0.105485606125591
Alisertib,OCUM-1,0.171435374604679
Linsitinib,OCUM-1,3.88864822532265e-002
5-Fluorouracil,OCUM-1,0.150871492562818
Mirin,OCUM-1,5.19115649964967e-002
Alisertib,HCC1419,6.60463277562796e-003
Crizotinib,HCC1419,-3.73865895121325e-002
Alisertib,HCC1500,1.44064174582338e-002
Entinostat,BT-20,1.47135638047173e-002
Crizotinib,BT-20,-1.56008204993728e-002
Linsitinib,COLO-824,0.295117541772076
5-Fluorouracil,COLO-824,4.48796413236998e-002
Alisertib,HCC1428,0.156150409746978
Alisertib,HCC1954,0.101652591611191
Linsitinib,HCC1937,-6.82698450102025e-003
CZC24832,ST486,-7.85496763735356e-002
CZC24832,HLE,-3.20806866429444e-002
CZC24832,HA7-RCC,8.15667659949425e-003
Alisertib,MDA-MB-436,0.116112131974303
Oxaliplatin,OCUM-1,0.120790304327493
Crizotinib,CW-2,6.24463419650857e-002
Oxaliplatin,CW-2,0.192635561152821
Linsitinib,CW-2,0.101958525022997
5-Fluorouracil,CW-2,0.165955515458544
Alisertib,MCF7,3.28487586044314e-002
5-Fluorouracil,MCF7,8.36629858438286e-002
Crizotinib,SW48,0.454289469836439
Oxaliplatin,SW48,0.244040102940759
Linsitinib,SW48,0.423797230673569
Entinostat,MDA-MB-361,0.509560312539429
Crizotinib,SW1417,0.13975444162337
Alisertib,MDA-MB-157,0.207590550901728
Alisertib,Hs-578-T,0.362912280670354
Linsitinib,MDA-MB-468,2.51654578168745e-002
Entinostat,Hs-578-T,0.31349729871293
Entinostat,MOLT-4,9.53813133667082e-002
AZD5582,NCI-H211,0.551911103915811
Oxaliplatin,OCI-AML3,0.323077061160604
Irinotecan,WIL2-NS,0.710044916807323
Oxaliplatin,WIL2-NS,0.371934889060557
Entinostat,WIL2-NS,0.234828820800553
GSK2606414,WIL2-NS,7.60633771180031e-002
Vorinostat,HCC1954,8.2635891909981e-002
Nilotinib,HCC1954,9.64922533397152e-002
Vorinostat,EVSA-T,0.350279555688707
Nilotinib,EVSA-T,0.404849026522334
Vorinostat,AU565,0.376056397906635
Nilotinib,AU565,0.153283739079207
Vorinostat,A375,0.265698782254291
Vorinostat,MHH-ES-1,0.276059242331838
Vorinostat,SNU-C2B,0.210791894616977
Vorinostat,U-2-OS,0.229086924564797
Vorinostat,PC-14,0.227740980718916
Cisplatin,SW620,0.130187128259248
Alisertib,HCC1187,0.335902964890671
Crizotinib,MDA-MB-361,0.129558886347059
Entinostat,MDA-MB-453,0.375192110033343
Entinostat,MDA-MB-415,9.26124970991343e-002
Alisertib,MDA-MB-415,6.97432598329692e-002
Entinostat,MDA-MB-157,0.132347671568163
Crizotinib,MDA-MB-157,4.53718765270968e-002
5-Fluorouracil,MDA-MB-157,0.218168480554824
5-Fluorouracil,Hs-578-T,0.104869290045193
Alisertib,MDA-MB-468,0.638712849199724
Crizotinib,MDA-MB-468,0.257903126231718
Irinotecan,NCI-H211,0.306594406472842
Entinostat,NCI-H211,0.256992264327559
5-Fluorouracil,OCI-AML3,0.322631898140895
Irinotecan,MOLT-4,0.288093993855482
Cisplatin,AU565,0.111920741362871
Cisplatin,A375,0.151380702177555
Cytarabine,A375,0.591132456075062
Cytarabine,HT-29,0.207875120141913
Vorinostat,HT-29,0.31364443610412
Cytarabine,MHH-ES-1,0.324645340096531
Cisplatin,SNU-C2B,1.96859282863395e-002
Cisplatin,U-2-OS,-7.75123771610569e-002
Nilotinib,U-2-OS,-3.36925402405939e-002
Cytarabine,PC-14,0.218804767928654
Cisplatin,HCT-15,5.39754764884151e-002
Entinostat,MCF7,9.41640769894967e-002
Linsitinib,MCF7,0.129317645247525
Crizotinib,HCC1187,9.52354428344304e-002
5-Fluorouracil,HCC1187,-5.82997975207436e-002
Crizotinib,MDA-MB-330,-8.28794925219027e-003
5-Fluorouracil,MDA-MB-330,7.9457376427953e-002
Crizotinib,NCI-H211,0.128050874371413
WZ4003,NCI-H211,0.123208454028562
Irinotecan,OCI-AML3,0.293644404406791
Crizotinib,WIL2-NS,0.320584706966571
Linsitinib,MOLT-4,3.6184443951987e-002
5-Fluorouracil,MOLT-4,5.49051163432569e-002
Cisplatin,NCI-H1568,-5.7755359615532e-002
Cisplatin,EVSA-T,4.20873835910005e-003
Gefitinib,C32,-3.07130953882956e-003
Gefitinib,HT-29,-3.33298296740986e-002
Cytarabine,SNU-C2B,8.32107230827989e-002
Cisplatin,PC-14,9.99106011658436e-003
Cytarabine,SW620,0.33294923523466
Vorinostat,SW620,0.303037765116114
Cytarabine,HCT-15,0.305033972279827
Crizotinib,HCC1500,-4.73562287035286e-002
5-Fluorouracil,HCC1500,9.46195349499495e-002
5-Fluorouracil,SW48,6.25274869790906e-002
Alisertib,MDA-MB-361,9.61653773138226e-002
Linsitinib,MDA-MB-361,8.30575676118936e-002
5-Fluorouracil,MDA-MB-361,4.91910308568313e-002
Crizotinib,MDA-MB-453,2.65499405467375e-002
Linsitinib,MDA-MB-453,2.89519249364598e-002
5-Fluorouracil,MDA-MB-453,0.224874194825619
Oxaliplatin,SW1417,6.65935490085481e-002
Linsitinib,SW1417,0.145975308582914
5-Fluorouracil,SW1417,7.23664745861854e-002
Crizotinib,MDA-MB-415,3.66219086715797e-002
Linsitinib,MDA-MB-415,-2.82361794569226e-002
5-Fluorouracil,MDA-MB-415,3.01067953555199e-002
Linsitinib,MDA-MB-157,4.82044786068534e-002
Linsitinib,MDA-MB-330,9.54948515149703e-002
Entinostat,MDA-MB-468,0.157953239090479
5-Fluorouracil,MDA-MB-468,6.34541774636524e-002
VE-822,MOLT-4,4.03884760951017e-002
GSK2606414,MOLT-4,-5.7271210342881e-002
Oxaliplatin,NCI-H211,8.79016718708287e-002
Linsitinib,NCI-H211,0.115557176334184
5-Fluorouracil,NCI-H211,1.7592755248192e-002
Mirin,NCI-H211,-7.53074970896004e-002
VE-822,NCI-H211,9.12919319904153e-002
CZC24832,NCI-H211,3.71193017246419e-002
GSK2606414,NCI-H211,9.4002651214796e-002
Linsitinib,OCI-AML3,8.81123063803591e-002
Alisertib,WIL2-NS,0.632302619507133
Linsitinib,WIL2-NS,-1.38722178904616e-002
5-Fluorouracil,WIL2-NS,-7.35232859390564e-002
Mirin,WIL2-NS,-8.11106829062945e-002
VE-822,WIL2-NS,5.45499521666698e-002
WZ4003,WIL2-NS,-7.24764592001385e-003
AZD5582,WIL2-NS,0.175576746789795
Alisertib,MOLT-4,9.03848190924503e-002
Crizotinib,MOLT-4,4.3616016318919e-002
Mirin,MOLT-4,4.56152890513847e-002
Cytarabine,HCC1954,-9.97421362440207e-002
Cytarabine,NCI-H1568,8.38724199050387e-002
Vorinostat,NCI-H1568,0.143997276533469
Nilotinib,NCI-H1568,-5.09874893572932e-002
Nilotinib,A375,2.43920325601136e-002
Cisplatin,C32,0.178220044893036
Vorinostat,C32,9.58549867408285e-002
Cisplatin,HT-29,-1.08733775251913e-002
Nilotinib,HT-29,8.59024801076115e-002
Cisplatin,MHH-ES-1,0.108683386250865
Nilotinib,MHH-ES-1,2.97454513056243e-002
Gefitinib,SNU-C2B,7.56738849195055e-002
Nilotinib,SNU-C2B,3.84019931436746e-002
Cytarabine,U-2-OS,0.126701041753968
Nilotinib,PC-14,-3.44762728855651e-002
Nilotinib,SW620,1.65567494075454e-002
Gefitinib,HCT-15,3.72836807540813e-002
Crizotinib,MCF7,1.02909243516917e-002
Linsitinib,HCC1187,0.108797453001056
Alisertib,MDA-MB-453,0.116226729975831
Linsitinib,Hs-578-T,-1.57861889923678e-002
WZ4003,MOLT-4,-4.80327688441323e-002
CZC24832,MOLT-4,3.08866315599863e-002
AZD5582,MOLT-4,0.122114161358535
Alisertib,NCI-H211,0.56351874562944
Alisertib,OCI-AML3,0.324074251795489
Crizotinib,OCI-AML3,0.152971211028462
Mirin,OCI-AML3,9.86886941918337e-003
CZC24832,WIL2-NS,-3.15470819928675e-002
Oxaliplatin,MOLT-4,0.177383660620638
Cisplatin,HCC1954,-3.7246592342246e-002
Gefitinib,HCC1954,1.43942627876467e-002
Gefitinib,NCI-H1568,0.324934673548669
Gefitinib,A375,1.08125055112083e-002
Cytarabine,C32,0.590948450883095
Nilotinib,C32,1.1210328178477e-002
Gefitinib,MHH-ES-1,1.2223774547026e-002
Gefitinib,U-2-OS,-2.27314120468243e-002
Gefitinib,PC-14,0.533471639881318
Gefitinib,SW620,-3.05405497974874e-003
Vorinostat,MCF7,0.270792861196122
Nilotinib,MCF7,0.108691894099452
Vorinostat,KYSE-180,0.141678247444254
Vorinostat,LOU-NH91,0.14916881201883
Vorinostat,CAL-120,0.224459865420221
Vorinostat,BT-474,0.292633698002696
Cisplatin,CAL-51,0.155754529651418
Vorinostat,CAL-51,0.292278937682963
Vorinostat,T47D,0.272085702270226
Vorinostat,DU-4475,0.498726003472606
Nilotinib,DU-4475,0.397709847237753
Vorinostat,HCC1806,0.219729114629797
Nilotinib,HCC1806,4.15000694565656e-002
Vorinostat,JIMT-1,0.209202039830669
Cisplatin,A3-KAW,0.538909504813745
Vorinostat,A3-KAW,0.623468438408391
Nilotinib,COLO-824,0.155656184785379
Vorinostat,HCC1143,0.227695639705286
Cisplatin,JVM-2,0.387494335223118
Vorinostat,JVM-2,0.528603428980015
Cisplatin,OCI-M1,0.394456581511421
Cisplatin,NB1,0.233489408487642
Vorinostat,NB1,0.350607752952305
Vorinostat,HPAC,0.154730579349113
Vorinostat,HCC2157,0.557770117828199
Vorinostat,HCC1937,0.147992917816122
Nilotinib,HCC1937,2.72239778711544e-002
Vorinostat,EFM-192A,0.262537070478366
Vorinostat,LU-99A,0.284695040057519
Cisplatin,MDA-MB-436,4.37270164990351e-002
Navitoclax,MDA-MB-436,2.78558271958231e-002
Vorinostat,MDA-MB-436,0.156603277501634
Axitinib,MDA-MB-436,3.10460844305845e-002
AZD7762,MDA-MB-436,0.185624099878204
Pictilisib,MDA-MB-436,0.243930115707182
Navitoclax,HDQ-P1,0.532407376839448
