Therapy	Sample	Response	Cancer types	Datasets	Alias
BARDOXOLONE METHYL	PIM091	0.19283	BRCA	Powell et al.	BARDOXOLONE METHYL
BARDOXOLONE METHYL	PIM262	0.50373	BRCA	Powell et al.	BARDOXOLONE METHYL
BARDOXOLONE METHYL	PIM068	0.36433000000000004	BRCA	Powell et al.	BARDOXOLONE METHYL
BARDOXOLONE METHYL	PIM163	0.39013000000000003	BRCA	Powell et al.	BARDOXOLONE METHYL
BARDOXOLONE METHYL	PIM010	0.15642	BRCA	Powell et al.	BARDOXOLONE METHYL
BARDOXOLONE METHYL	PIM025	0.42462	BRCA	Powell et al.	BARDOXOLONE METHYL
BARDOXOLONE METHYL	PIM164	0.31889	BRCA	Powell et al.	BARDOXOLONE METHYL
ML031	PIM242	-0.072378	BRCA	Powell et al.	ML031
ML031	PIM014	0.017216	BRCA	Powell et al.	ML031
ML031	PIM137	0.0066343	BRCA	Powell et al.	ML031
ML031	PIM254	-0.010727	BRCA	Powell et al.	ML031
ML031	PIM040	0.064987	BRCA	Powell et al.	ML031
ML031	PIM053	-0.013227000000000001	BRCA	Powell et al.	ML031
ML031	PIM091	-0.020914	BRCA	Powell et al.	ML031
ML031	PIM262	-0.06630599999999999	BRCA	Powell et al.	ML031
ML031	PIM068	-0.043291	BRCA	Powell et al.	ML031
ML031	PIM163	0.024711	BRCA	Powell et al.	ML031
ML031	PIM010	0.0194	BRCA	Powell et al.	ML031
ML031	PIM025	-0.018828	BRCA	Powell et al.	ML031
ML031	PIM164	0.0060363	BRCA	Powell et al.	ML031
MG-132	PIM242	0.7125600000000001	BRCA	Powell et al.	MG-132
MG-132	PIM014	0.75659	BRCA	Powell et al.	MG-132
MG-132	PIM137	0.76944	BRCA	Powell et al.	MG-132
MG-132	PIM254	0.54152	BRCA	Powell et al.	MG-132
MG-132	PIM040	0.60297	BRCA	Powell et al.	MG-132
MG-132	PIM053	0.74243	BRCA	Powell et al.	MG-132
MG-132	PIM091	0.4272	BRCA	Powell et al.	MG-132
MG-132	PIM262	0.7522300000000001	BRCA	Powell et al.	MG-132
MG-132	PIM068	0.89259	BRCA	Powell et al.	MG-132
MG-132	PIM163	0.78662	BRCA	Powell et al.	MG-132
MG-132	PIM010	0.69086	BRCA	Powell et al.	MG-132
MG-132	PIM025	0.78914	BRCA	Powell et al.	MG-132
MG-132	PIM164	0.7327600000000001	BRCA	Powell et al.	MG-132
BARASERTIB	PIM242	0.046276	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM014	0.13118	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM137	0.025774000000000002	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM254	-0.016489	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM040	0.059241999999999996	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM053	-0.021211	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM091	-0.044893999999999996	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM262	-0.0038707999999999998	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM068	-0.097756	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM163	-0.035618000000000004	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM010	0.043726999999999995	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM025	0.021807	BRCA	Powell et al.	BARASERTIB
BARASERTIB	PIM164	0.075435	BRCA	Powell et al.	BARASERTIB
OSI-027	PIM242	0.20457999999999998	BRCA	Powell et al.	OSI-027
OSI-027	PIM014	0.26876	BRCA	Powell et al.	OSI-027
OSI-027	PIM137	0.50215	BRCA	Powell et al.	OSI-027
OSI-027	PIM254	0.1861	BRCA	Powell et al.	OSI-027
OSI-027	PIM040	0.53104	BRCA	Powell et al.	OSI-027
OSI-027	PIM053	0.44115	BRCA	Powell et al.	OSI-027
OSI-027	PIM091	0.20251	BRCA	Powell et al.	OSI-027
OSI-027	PIM262	0.43441	BRCA	Powell et al.	OSI-027
OSI-027	PIM068	-0.02254	BRCA	Powell et al.	OSI-027
OSI-027	PIM163	0.2892	BRCA	Powell et al.	OSI-027
OSI-027	PIM010	0.26071	BRCA	Powell et al.	OSI-027
OSI-027	PIM025	0.30501	BRCA	Powell et al.	OSI-027
OSI-027	PIM164	0.3641	BRCA	Powell et al.	OSI-027
MK-0752	PIM242	0.16095	BRCA	Powell et al.	MK-0752
MK-0752	PIM014	0.12243	BRCA	Powell et al.	MK-0752
MK-0752	PIM137	0.13426	BRCA	Powell et al.	MK-0752
MK-0752	PIM254	-0.015653999999999998	BRCA	Powell et al.	MK-0752
MK-0752	PIM040	0.13842000000000002	BRCA	Powell et al.	MK-0752
MK-0752	PIM053	-0.0072215000000000005	BRCA	Powell et al.	MK-0752
MK-0752	PIM091	-0.040719	BRCA	Powell et al.	MK-0752
MK-0752	PIM262	0.04108	BRCA	Powell et al.	MK-0752
MK-0752	PIM068	-0.034611	BRCA	Powell et al.	MK-0752
MK-0752	PIM163	0.021481999999999998	BRCA	Powell et al.	MK-0752
MK-0752	PIM010	0.077217	BRCA	Powell et al.	MK-0752
MK-0752	PIM025	-0.014163	BRCA	Powell et al.	MK-0752
MK-0752	PIM164	0.016933	BRCA	Powell et al.	MK-0752
SNS-032	PIM242	0.73793	BRCA	Powell et al.	SNS-032
SNS-032	PIM014	0.7789	BRCA	Powell et al.	SNS-032
SNS-032	PIM137	0.68438	BRCA	Powell et al.	SNS-032
SNS-032	PIM254	0.41925	BRCA	Powell et al.	SNS-032
SNS-032	PIM040	0.78217	BRCA	Powell et al.	SNS-032
SNS-032	PIM053	0.60756	BRCA	Powell et al.	SNS-032
SNS-032	PIM091	0.41763	BRCA	Powell et al.	SNS-032
SNS-032	PIM262	0.62557	BRCA	Powell et al.	SNS-032
SNS-032	PIM068	0.5925199999999999	BRCA	Powell et al.	SNS-032
SNS-032	PIM163	0.5024	BRCA	Powell et al.	SNS-032
SNS-032	PIM010	0.46813999999999995	BRCA	Powell et al.	SNS-032
SNS-032	PIM025	0.64176	BRCA	Powell et al.	SNS-032
SNS-032	PIM164	0.24604	BRCA	Powell et al.	SNS-032
PLX-4720	PIM242	-0.10352	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM014	-0.020441	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM137	0.077589	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM254	-0.036892	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM040	0.076443	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM053	-0.040458	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM091	-0.047005	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM262	0.076646	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM068	-0.071906	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM163	0.055970000000000006	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM010	0.0080673	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM025	-0.012913999999999998	BRCA	Powell et al.	PLX-4720
PLX-4720	PIM164	-0.010482	BRCA	Powell et al.	PLX-4720
TW-37	PIM242	-0.081272	BRCA	Powell et al.	TW-37
TW-37	PIM014	0.21888000000000002	BRCA	Powell et al.	TW-37
TW-37	PIM137	0.083329	BRCA	Powell et al.	TW-37
TW-37	PIM254	-0.027282999999999998	BRCA	Powell et al.	TW-37
TW-37	PIM040	0.19635	BRCA	Powell et al.	TW-37
TW-37	PIM053	0.29391999999999996	BRCA	Powell et al.	TW-37
TW-37	PIM091	-0.012971000000000002	BRCA	Powell et al.	TW-37
TW-37	PIM262	0.18583	BRCA	Powell et al.	TW-37
TW-37	PIM068	-0.07796499999999999	BRCA	Powell et al.	TW-37
TW-37	PIM163	0.08438999999999999	BRCA	Powell et al.	TW-37
TW-37	PIM010	0.018412	BRCA	Powell et al.	TW-37
TW-37	PIM025	0.17043	BRCA	Powell et al.	TW-37
TW-37	PIM164	0.3698	BRCA	Powell et al.	TW-37
ALISERTIB	PIM242	0.07625599999999999	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM014	0.14106	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM137	0.14728	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM254	0.030413	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM040	0.065957	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM053	-0.030851999999999997	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM091	-0.030409	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM262	-0.10545999999999998	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM068	0.020089	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM163	0.072642	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM010	0.026429	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM025	0.038857	BRCA	Powell et al.	ALISERTIB
ALISERTIB	PIM164	0.17794000000000001	BRCA	Powell et al.	ALISERTIB
IBRUTINIB	PIM242	0.21641999999999997	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM014	0.089744	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM137	0.29809	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM254	0.10876	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM040	0.3064	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM053	0.17424	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM091	-0.11590999999999999	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM262	0.32109	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM068	0.1878	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM163	0.18228	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM010	0.11122	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM025	0.048269	BRCA	Powell et al.	IBRUTINIB
IBRUTINIB	PIM164	-0.0035652	BRCA	Powell et al.	IBRUTINIB
MK-2206 2HCL	PIM242	0.28148	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM014	0.23803000000000002	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM137	0.55899	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM254	0.34274	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM040	0.33292	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM053	0.4023	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM091	0.29625	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM262	0.7137600000000001	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM068	0.39364	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM163	0.25598000000000004	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM010	0.2489	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM025	0.35954	BRCA	Powell et al.	MK-2206
MK-2206 2HCL	PIM164	0.1705	BRCA	Powell et al.	MK-2206
MYRICETIN	PIM242	-0.083661	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM014	0.039369	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM137	0.042873	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM254	-0.019956	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM040	0.029581	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM053	0.0052421	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM091	-0.010469	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM262	-0.025406	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM068	-0.06352999999999999	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM163	0.046327999999999994	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM010	0.024447999999999998	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM025	0.014672	BRCA	Powell et al.	MYRICETIN
MYRICETIN	PIM164	0.048027999999999994	BRCA	Powell et al.	MYRICETIN
CABOZANTINIB	PIM242	-0.10762000000000001	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM014	0.027045	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM137	0.12339000000000001	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM254	0.024114	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM040	0.089496	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM053	0.011086	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM091	-0.036929000000000003	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM262	0.14068	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM068	0.035151	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM163	0.027195	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM010	0.061094	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM025	0.034149	BRCA	Powell et al.	CABOZANTINIB
CABOZANTINIB	PIM164	0.07975700000000001	BRCA	Powell et al.	CABOZANTINIB
IMATINIB	PIM242	-0.092307	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM014	0.056587	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM137	0.059601999999999995	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM254	-0.006332	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM040	0.04923	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM053	0.021068	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM091	-0.026226	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM262	0.0018682000000000002	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM068	-0.1142	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM163	0.062074000000000004	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM010	0.026994	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM025	-0.0016635	BRCA	Powell et al.	IMATINIB
IMATINIB	PIM164	0.021979	BRCA	Powell et al.	IMATINIB
ABIRATERONE	PIM242	-0.10335	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM014	0.055855999999999996	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM137	0.0495	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM254	-0.02733	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM040	0.044289999999999996	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM053	-0.016479	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM091	-0.026271	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM262	0.0018051999999999999	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM068	-0.10982	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM163	0.011978	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM010	0.008273899999999999	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM025	-0.040503	BRCA	Powell et al.	ABIRATERONE
ABIRATERONE	PIM164	0.030063999999999997	BRCA	Powell et al.	ABIRATERONE
TRAMETINIB	PIM242	0.14725	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM014	0.10677	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM137	0.099071	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM254	0.01975	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM040	0.1573	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM053	0.16860999999999998	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM091	0.050207	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM262	0.38854	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM068	-0.08002100000000001	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM163	0.11051	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM010	0.070458	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM025	0.021835	BRCA	Powell et al.	TRAMETINIB
TRAMETINIB	PIM164	0.24695999999999999	BRCA	Powell et al.	TRAMETINIB
MYRIOCIN	PIM242	-0.090677	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM014	0.069563	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM137	0.052280999999999994	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM254	-0.041548	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM040	0.034052	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM053	0.040607	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM091	-0.0074077	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM262	-0.46586000000000005	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM068	-0.17955	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM163	-0.070038	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM010	0.17653	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM025	0.0017862000000000002	BRCA	Powell et al.	MYRIOCIN
MYRIOCIN	PIM164	-0.0039652	BRCA	Powell et al.	MYRIOCIN
DOCETAXEL	PIM242	0.1206	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM014	0.27603	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM137	0.26514	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM254	0.095889	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM040	0.26304	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM053	0.07894	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM091	-0.073861	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM262	0.18975	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM068	0.26905	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM163	0.22516	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM010	0.14296	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM025	0.12254000000000001	BRCA	Powell et al.	DOCETAXEL
DOCETAXEL	PIM164	0.18467999999999998	BRCA	Powell et al.	DOCETAXEL
KX2-391	PIM242	0.17995	BRCA	Powell et al.	KX2-391
KX2-391	PIM014	0.38954	BRCA	Powell et al.	KX2-391
KX2-391	PIM137	0.4369	BRCA	Powell et al.	KX2-391
KX2-391	PIM254	0.094297	BRCA	Powell et al.	KX2-391
KX2-391	PIM040	0.26811999999999997	BRCA	Powell et al.	KX2-391
KX2-391	PIM053	0.14195	BRCA	Powell et al.	KX2-391
KX2-391	PIM091	-0.023939	BRCA	Powell et al.	KX2-391
KX2-391	PIM262	0.29152	BRCA	Powell et al.	KX2-391
KX2-391	PIM068	0.27438	BRCA	Powell et al.	KX2-391
KX2-391	PIM163	0.59217	BRCA	Powell et al.	KX2-391
KX2-391	PIM010	0.27814	BRCA	Powell et al.	KX2-391
KX2-391	PIM025	0.12485	BRCA	Powell et al.	KX2-391
KX2-391	PIM164	0.30635999999999997	BRCA	Powell et al.	KX2-391
AZ-3146	PIM242	-0.033797	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM014	0.025453	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM137	0.068164	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM254	-0.01314	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM040	0.050523	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM053	-0.020433	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM091	0.008377299999999999	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM262	0.036173000000000004	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM068	-0.08987	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM163	-0.0048924	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM010	0.023585	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM025	-0.017822	BRCA	Powell et al.	AZ-3146
AZ-3146	PIM164	-0.026119	BRCA	Powell et al.	AZ-3146
YM155 (SEPANTRONIUM BROMIDE)	PIM242	0.9205899999999999	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM014	0.9883200000000001	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM137	0.9146700000000001	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM254	0.97744	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM040	0.97606	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM053	0.9775200000000001	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM091	0.96625	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM262	0.9193100000000001	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM068	0.9510700000000001	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM163	0.91604	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM010	0.91655	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM025	0.88669	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
YM155 (SEPANTRONIUM BROMIDE)	PIM164	0.67874	BRCA	Powell et al.	SEPANTRONIUM BROMIDE
FLAVOPIRIDOL (ALVOCIDIB)	PIM242	0.8503	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM014	0.83873	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM137	0.807	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM254	0.5043300000000001	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM040	0.79961	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM053	0.74779	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM091	0.26879000000000003	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM262	0.81285	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM068	0.79503	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM163	0.64846	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM010	0.61729	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM025	0.75927	BRCA	Powell et al.	ALVOCIDIB
FLAVOPIRIDOL (ALVOCIDIB)	PIM164	0.7047899999999999	BRCA	Powell et al.	ALVOCIDIB
EX 527 (SELISISTAT)	PIM242	-0.11092	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM014	-0.047238	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM137	-0.015652000000000003	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM254	-0.088148	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM040	0.010884999999999999	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM053	-0.054249	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM091	-0.029204	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM262	-0.093666	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM068	-0.16326	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM163	-0.027502	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM010	-0.019063999999999998	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM025	-0.055300999999999996	BRCA	Powell et al.	SELISISTAT
EX 527 (SELISISTAT)	PIM164	-0.013748	BRCA	Powell et al.	SELISISTAT
GSK2636771	PIM242	-0.066566	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM014	0.011625	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM137	0.072327	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM254	-0.041704000000000005	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM040	0.07713400000000001	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM053	-0.059235	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM091	0.056129	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM262	-0.077861	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM068	-0.052155999999999994	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM163	-0.05285599999999999	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM010	0.021169	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM025	0.076682	BRCA	Powell et al.	GSK2636771
GSK2636771	PIM164	-0.0024691999999999995	BRCA	Powell et al.	GSK2636771
OSI-906 (LINSITINIB)	PIM242	0.044816	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM014	0.12564	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM137	0.13802	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM254	0.12897	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM040	0.19211	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM053	0.09697599999999999	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM091	-0.0032859	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM262	0.21855	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM068	0.071528	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM163	0.21261	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM010	0.12958	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM025	0.01697	BRCA	Powell et al.	LINSITINIB
OSI-906 (LINSITINIB)	PIM164	0.14743	BRCA	Powell et al.	LINSITINIB
SERDEMETAN	PIM242	0.021061	BRCA	Powell et al.	SERDEMETAN
SERDEMETAN	PIM014	0.22663000000000003	BRCA	Powell et al.	SERDEMETAN
SERDEMETAN	PIM137	0.33357	BRCA	Powell et al.	SERDEMETAN
SERDEMETAN	PIM254	0.090165	BRCA	Powell et al.	SERDEMETAN
SERDEMETAN	PIM040	0.15113	BRCA	Powell et al.	SERDEMETAN
SERDEMETAN	PIM053	0.0084746	BRCA	Powell et al.	SERDEMETAN
SERDEMETAN	PIM091	0.062593	BRCA	Powell et al.	SERDEMETAN
SERDEMETAN	PIM262	0.47328000000000003	BRCA	Powell et al.	SERDEMETAN
SERDEMETAN	PIM068	0.19344	BRCA	Powell et al.	SERDEMETAN
SERDEMETAN	PIM163	0.12432	BRCA	Powell et al.	SERDEMETAN
SERDEMETAN	PIM010	0.16648	BRCA	Powell et al.	SERDEMETAN
